,staging,sender,receiver,staging1,vehicleType,patientType,scenario,value
3382,a1,s049,r016,a1,v00,n,n24,11
3383,a1,s054,r025,a1,v00,c,n24,23
3384,a1,s054,r025,a1,v20,n,n24,6
3385,a1,s054,r025,a1,v00,n,n24,9
3386,a1,s053,r011,a1,v00,c,n24,22
3387,a1,s053,r011,a1,v00,n,n24,128
3388,a1,s227,r277,a1,v00,n,n24,98
3389,a1,s227,r230,a1,v00,n,n24,33
3390,a1,s308,r149,a1,v00,n,n24,79
3391,a1,s308,r506,a1,v00,n,n24,48
3392,a1,s278,r236,a1,v00,n,n24,64
3393,a1,s278,r195,a1,v00,n,n24,38
3394,a1,s307,r502,a1,v00,n,n24,64
3395,a1,s307,r436,a1,v00,n,n24,38
3396,a1,s039,r061,a1,v00,c,n24,14
3397,a1,s039,r061,a1,v00,n,n24,79
3398,a1,s056,r360,a1,v00,n,n24,65
3399,a1,s056,r203,a1,v00,n,n24,28
3400,a1,s213,r174,a1,v00,n,n24,58
3401,a1,s213,r300,a1,v00,n,n24,23
3402,a1,s233,r309,a1,v00,n,n24,53
3403,a1,s233,r249,a1,v00,n,n24,28
3404,a1,s234,r272,a1,v00,n,n24,51
3405,a1,s234,r140,a1,v00,n,n24,30
3406,a1,s306,r177,a1,v00,n,n24,52
3407,a1,s306,r499,a1,v00,n,n24,29
3408,a1,s216,r190,a1,v00,n,n24,48
3409,a1,s216,r228,a1,v00,n,n24,32
3410,a1,s256,r232,a1,v00,n,n24,45
3411,a1,s256,r245,a1,v00,n,n24,35
3412,a1,s098,r246,a1,v00,n,n24,44
3413,a1,s098,r302,a1,v00,n,n24,32
3414,a1,s311,r482,a1,v00,n,n24,52
3415,a1,s311,r501,a1,v00,n,n24,22
3416,a1,s077,r131,a1,v00,n,n24,40
3417,a1,s077,r322,a1,v00,n,n24,33
3418,a1,s231,r191,a1,v00,n,n24,48
3419,a1,s231,r444,a1,v00,n,n24,25
3420,a1,s232,r161,a1,v00,n,n24,39
3421,a1,s232,r264,a1,v00,n,n24,29
3422,a1,s244,r213,a1,v00,n,n24,39
3423,a1,s244,r391,a1,v00,n,n24,24
3424,a1,s063,r154,a1,v00,n,n24,38
3425,a1,s063,r276,a1,v00,n,n24,24
3426,a1,s156,r310,a1,v00,n,n24,40
3427,a1,s156,r237,a1,v00,n,n24,21
3428,a1,s310,r493,a1,v00,n,n24,43
3429,a1,s310,r519,a1,v00,n,n24,12
3430,a1,s065,r317,a1,v00,n,n24,38
3431,a1,s069,r185,a1,v00,n,n24,36
3432,a1,s069,r371,a1,v00,n,n24,2
3433,a1,s015,r024,a1,v00,c,n24,5
3434,a1,s015,r024,a1,v00,n,n24,28
3435,a1,s249,r325,a1,v00,n,n24,31
3436,a1,s087,r223,a1,v00,n,n24,29
3437,a1,s214,r475,a1,v00,n,n24,29
3438,a1,s057,r469,a1,v00,n,n24,27
3439,a1,s122,r350,a1,v00,n,n24,16
3440,a1,s291,r336,a1,v00,n,n24,16
3441,a1,s044,r027,a1,v00,c,n24,1
3442,a1,s044,r027,a1,v00,n,n24,11
3443,a1,s055,r025,a1,v00,c,n24,1
3444,a1,s055,r025,a1,v00,n,n24,10
3445,a1,s182,r273,a1,v00,n,n24,10
3446,a1,s217,r338,a1,v00,n,n24,10
3447,a1,s218,r238,a1,v00,n,n24,10
3448,a1,s219,r399,a1,v00,n,n24,10
3449,a1,s228,r285,a1,v00,n,n24,10
3450,a1,s230,r411,a1,v00,n,n24,10
3451,a1,s293,r323,a1,v00,n,n24,10
3452,a1,s296,r386,a1,v00,n,n24,10
3453,a1,s089,r128,a1,v00,n,n24,8
3454,a1,s187,r230,a1,v00,n,n24,8
3455,a1,s221,r293,a1,v00,n,n24,8
3456,a1,s223,r455,a1,v00,n,n24,6
3457,a1,s119,r300,a1,v00,n,n24,5
3458,a1,s149,r343,a1,v00,n,n24,5
3459,a1,s225,r324,a1,v00,n,n24,5
3460,a1,s040,r027,a1,v00,n,n24,4
3461,a1,s220,r266,a1,v00,n,n24,4
3462,a1,s222,r337,a1,v00,n,n24,4
3463,a1,s224,r372,a1,v00,n,n24,4
3464,a1,s226,r385,a1,v00,n,n24,4
3465,a1,s229,r364,a1,v00,n,n24,4
3466,a1,s312,r496,a1,v00,n,n24,4
3467,a1,s049,r016,a1,v00,c,n25,38
3468,a1,s049,r016,a1,v20,n,n25,10
3469,a1,s049,r016,a1,v00,n,n25,11
3470,a1,s054,r025,a1,v00,c,n25,23
3471,a1,s054,r025,a1,v20,n,n25,6
3472,a1,s054,r025,a1,v00,n,n25,9
3473,a1,s053,r011,a1,v00,c,n25,22
3474,a1,s053,r011,a1,v00,n,n25,128
3475,a1,s227,r277,a1,v00,n,n25,98
3476,a1,s227,r230,a1,v00,n,n25,33
3477,a1,s308,r149,a1,v00,n,n25,79
3478,a1,s308,r506,a1,v00,n,n25,48
3479,a1,s278,r236,a1,v00,n,n25,64
3480,a1,s278,r195,a1,v00,n,n25,38
3481,a1,s307,r502,a1,v00,n,n25,64
3482,a1,s307,r436,a1,v00,n,n25,38
3483,a1,s039,r061,a1,v00,c,n25,14
3484,a1,s039,r061,a1,v00,n,n25,79
3485,a1,s306,r360,a1,v00,n,n25,65
3486,a1,s306,r203,a1,v00,n,n25,16
3487,a1,s216,r177,a1,v00,n,n25,52
3488,a1,s216,r300,a1,v00,n,n25,28
3489,a1,s098,r309,a1,v00,n,n25,53
3490,a1,s098,r249,a1,v00,n,n25,23
3491,a1,s311,r272,a1,v00,n,n25,51
3492,a1,s311,r174,a1,v00,n,n25,23
3493,a1,s077,r245,a1,v00,n,n25,43
3494,a1,s077,r131,a1,v00,n,n25,30
3495,a1,s231,r191,a1,v00,n,n25,48
3496,a1,s231,r190,a1,v00,n,n25,25
3497,a1,s134,r228,a1,v00,n,n25,44
3498,a1,s134,r232,a1,v00,n,n25,27
3499,a1,s063,r140,a1,v00,n,n25,46
3500,a1,s063,r246,a1,v00,n,n25,16
3501,a1,s156,r203,a1,v00,n,n25,44
3502,a1,s156,r310,a1,v00,n,n25,17
3503,a1,s112,r276,a1,v00,n,n25,39
3504,a1,s112,r213,a1,v00,n,n25,1
3505,a1,s069,r322,a1,v00,n,n25,38
3506,a1,s015,r024,a1,v00,c,n25,5
3507,a1,s015,r024,a1,v00,n,n25,28
3508,a1,s122,r350,a1,v00,n,n25,16
3509,a1,s291,r213,a1,v00,n,n25,16
3510,a1,s182,r336,a1,v00,n,n25,10
3511,a1,s217,r444,a1,v00,n,n25,10
3512,a1,s219,r338,a1,v00,n,n25,10
3513,a1,s230,r399,a1,v00,n,n25,10
3514,a1,s293,r391,a1,v00,n,n25,10
3515,a1,s296,r161,a1,v00,n,n25,10
3516,a1,s089,r264,a1,v00,n,n25,8
3517,a1,s135,r273,a1,v00,n,n25,8
3518,a1,s187,r323,a1,v00,n,n25,8
3519,a1,s221,r293,a1,v00,n,n25,8
3520,a1,s160,r343,a1,v00,n,n25,6
3521,a1,s173,r386,a1,v00,n,n25,6
3522,a1,s223,r238,a1,v00,n,n25,6
3523,a1,s119,r205,a1,v00,n,n25,5
3524,a1,s149,r369,a1,v00,n,n25,5
3525,a1,s171,r230,a1,v00,n,n25,5
3526,a1,s215,r324,a1,v00,n,n25,5
3527,a1,s225,r385,a1,v00,n,n25,5
3528,a1,s099,r273,a1,v00,n,n25,4
3529,a1,s312,r499,a1,v00,n,n25,4
3530,a1,s024,r027,a1,v00,n,n25,2
